,crisis_support,desc,org,title,advocacy,women,health_med,homeless_housing,seniors,arts_culture,animals,edu_lit,child_youth,community
2569,False,Culikid hosts monthly culinary-sensory events that provide children with a fully curated and supervised day with a chef and social worker...,CULIKID INC,Culikid Cooking Events for Children with Special Needs,False,False,False,False,False,False,False,False,True,True
2570,False,The Volunteer Opportunity Are you interested in non-profit operations to help kids? Maya’s Hope is looking for an organized and...,Maya's Hope,Board Liasion Volunteer,False,False,False,False,False,False,False,False,True,False
2571,False,The Volunteer Opportunity Do you put the fun in fundraising? Are you that friend that gets people to show up to your events because they...,Maya's Hope,Development Manager/Fundraiser Volunteer,False,False,False,False,False,False,False,False,True,False
2572,False,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients...",A Free Bird,Marketing Assistant,False,False,False,False,False,False,False,False,True,True
2573,False,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients...",A Free Bird,Public Relations Assistant Volunteer,False,False,False,False,False,False,False,False,True,True
2574,False,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients...",A Free Bird,Billing Assistant Volunteer,False,False,False,False,False,False,False,False,True,True
2575,False,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients...",A Free Bird,Fundraising Assistant,False,False,False,False,False,False,False,False,True,True
2576,False,"New York Cares offers many programs serving adults and children with special needs, which present our volunteers with a chance to give a...",New York Cares,Adults and Children with Special Needs Projects with New York Cares in Brooklyn,False,False,False,False,False,False,False,False,True,True
2577,False,"Hi, GiGi’s Playhouse Greenpoint Satellite provides free enrichment programs for individuals with-& without Down Syndrome. For...","GiGi's Playhouse, Down Syndrome Awareness Centers",Lead movements for individuals with Down Syndrome @ GiGi's Playhouse Satellite Brooklyn G,False,False,False,False,False,False,False,False,True,False
2578,False,Thank you for your interest in joining our Board! Would you like to make a difference in a child's life? Do you want to save the lives of...,Maya's Hope,Board Member Opening at Maya's Hope,False,False,False,False,False,False,False,False,True,False
2579,False,"www.hoshkids.org Mission: Health, wellness, and movement as a right of life rather than a luxury Vision: Enrichment education for all...",Hosh Yoga,Board Member: Experienced Fundraiser for children's non-profit,False,False,False,False,False,False,False,False,True,True
2580,False,"Hosh welcomes all to come and practice. If you have more time rather than financial resources, we are offering the opportunity to be part...",Hosh Yoga,Board Member: Web Design/Graphic Design Volunteer,False,False,False,False,False,False,False,False,True,False
2581,False,"Health, wellness, and movement as a right of life rather than a luxury. Hosh Kids is a program of Hosh Yoga Inc. Hosh is here to provide...",Hosh Yoga,Hosh Interns & Volunteers Needed,False,False,False,False,False,False,False,False,True,True
2582,False,Want to make a difference? Bring the spark that helps ignite the potential of high school students in under-resourced communities as they...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Student Business Mentor - adults 55+ only,False,False,False,False,False,False,False,False,True,True
2583,False,"Want to make a difference? Are you an older adult seeking to make a meaningful connection with a young person? If so, consider serving at...",Retired & Senior Volunteer Program (RSVP)/CSSNYC,Intergenerational Program Volunteer - adults 55+ only,False,False,False,False,False,False,False,False,True,False
2584,False,Want to make a difference? Do you like helping people? Would you like to be a positive force in someone else's life? Do you want to help...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Mentor - adults 55+ only,False,False,False,False,False,False,False,False,True,True
2585,False,"Want to make a difference? Consider guiding small groups of elementary school students through step-by-step recipes, enabling them to...",Retired & Senior Volunteer Program (RSVP)/CSSNYC,Cooking Class Volunteer - adults 55+ only,False,False,False,False,False,False,False,False,True,False
2586,False,"Soccer players! No coaching experience needed. We just need you. Summer soccer pop-ups in July, including July 14 tournament 4-6 pm Fall...",Seeds in the Middle,"Soccer Players! Share joy of game, coach underserved Crown Hts, BK kids",False,False,False,False,False,False,False,False,True,True
2587,False,Thanks so much for wanting to make a difference. We are recruiting volunteers to be group facilitators for children ages 5-17 (groups are...,A Caring Hand,Volunteer Group Facilitators and Event Help Needed!,False,False,False,False,False,False,False,False,True,True
2588,False,The Volunteer Opportunity Are you a strong volunteer manager? Is your follow up game the strongest? Do you love being organized and...,Maya's Hope,Volunteer Manager,False,False,False,False,False,False,False,False,True,False
2589,False,The Volunteer Opportunity Are you interested in non-profit operations to help kids? Maya’s Hope is looking for an organized and...,Maya's Hope,Administrative Volunteer for Maya's Hope,False,False,False,False,False,False,False,False,True,False
2590,False,The Volunteer Opportunity Are you a strong grant writer that cares about kids? Maya’s Hope is looking for a grant writer to...,Maya's Hope,Grantwriter Volunteer,False,False,False,False,False,False,False,False,True,False
2591,False,Thank you for your interest in volunteering with Maya's Hope! We are looking for an auction manager for the Maya's Hope Lotus Ball on...,Maya's Hope,Auction Manager for Maya's Hope Gala,False,False,False,False,False,False,False,False,True,False
2592,False,"We're looking for Creative Technology GURUS who have the ability, fluidity, and patience to work with students in grades 3-8, with...",STEM Kids NYC,"Make Creative Technologies Fun With Arduino, Makey Makey, Micro:bit and Raspberry Pi!",False,False,False,False,False,False,False,False,True,False
2593,False,"We are looking for a volunteer Soccer Coach for July and August to assist our MENar Program, a peer support group for young boys and men...",Arab-American Family Support Center,Soccer Coach,False,False,False,False,False,False,False,False,True,False
2594,False, Math-All grades  Science-All grades  Algebra-High School  Chemistry-High School  Writing-All grades  Reading comprehension...,Hour Children,"Tutors needed for all subjects in Long Island City, NY",False,False,False,False,False,False,False,False,True,True
2595,False,CIANA is looking for committed volunteers for its DYCD-funded SONYC After School Program. The program takes place Monday-Friday from...,Center for the Integration and Advancement of...,SONYC After School Program Volunteer,False,False,False,False,False,False,False,False,True,True
2596,False,"As we are currently facing very difficult budget cuts in New York State, our Food Pantry which serves East Harlem children and families...",LSA Family Health Service,Can Your Organization host a Food Drive for our Food Pantry?,False,False,False,False,False,False,False,False,True,True
2597,False,"URGENT! We need Classroom Aide Volunteers for our Early Childhood Socialization groups, starting October 15th. Volunteer aides help...",LSA Family Health Service,URGENT! We need Classrooms Aides for our Early Childhood Socialization Program,False,False,False,False,False,False,False,False,True,True
