title,org,desc
"Community Representative/Counselor (VOLUNTEER) in Westchester County, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Yonkers, NY. EurAupair is one of the oldest..."
"Community Representative/Counselor (VOLUNTEER) in YONKERS, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Yonkers, NY. EurAupair is one of the oldest..."
Coordinator/Supervisor - High School Student Hospital program,Saint Barnabas Medical Center,"Are you an outgoing, positive, customer service oriented person looking for a fun volunteer assignment? We are looking for an adult (18+)..."
Administrative Assistant,Catholic Charities,We are looking for a volunteer to assist with a new program at Catholic Charities - Stress Busting for Caregivers. The volunteer will...
Volunteer Way-Finder,Saint Barnabas Medical Center,Are you a friendly outgoing person who loves to interact with other people? We have an exciting opportunity for adults ages 18+ to act as...
Relay For Life of Woodbridge Township - Join our 2020 Event Leadership Committee!,American Cancer Society,Relay For Life of WOODBRIDGE TOWNSHIP is seeking dedicated volunteers to join our EVENT LEADERSHIP COMMITTEE and help make our 2020 Relay...
Relay For Life of RAHWAY - Join our 2020 Event Leadership Committee!,American Cancer Society,Relay For Life of RAHWAY is seeking dedicated volunteers to join our EVENT LEADERSHIP COMMITTEE and help make our 2020 Relay For Life...
Gift Shop Attendant,The Wartburg Adult Care Community,"We have two gift shops, one at the Waltemade Nursing Care Center and the other at the Meadowview Assisted Living building that sell..."
Russian Reading Club Assistant,JCC of the Greater Five Towns/The Gural JCC,"Assist at the Russian Reading Club by signing in attendees, collecting fees, setting up refreshments. Being conversant in Russian helpful..."
Children's Therapy Service,Trinitas Regional Medical Center,Trinitas Children's Therapy Services is looking for responsible individuals to volunteer at its Springfield-based outpatient pediatric...
Hospitality Crew,St Teresa of Avila Church,The Faith Formation program at St Teresa of Avila Parish hosts a variety of programs and outreach opportunities throughout the year for...
Teen Small Group Facilitator,St Teresa of Avila Church,"The Faith Formation program at St Teresa of Avila Parish hosts teen small groups, including its ALPHA program for high schoolers. The..."
Danforth Memorial Library - Program Assistant (AmeriCorps) - Full-Time,St. Paul's Community Development Corporation,"Site Name & Location: Paterson Free Public Library (Danforth Memorial Library) 250 Broadway Paterson, NJ 07501 About Paterson Free..."
Paterson Habitat for Humanity (AmeriCorps) - Full-Time,St. Paul's Community Development Corporation,Member Duties : Two (2) Full-time and two (2) Half-time AmeriCorps member positions are available. The Construction Coordinator Aide (FT)...
Next Step Case Manager Aide (AmeriCorps) - Full-Time,St. Paul's Community Development Corporation,"The Next Step Workforce Development Program provides classes in Adult Basic Education/Special Needs (SOAR-ABE), High School Diploma..."
Next Step Teacher's Aide (AmeriCorps) - Full-Time,St. Paul's Community Development Corporation,St. Paul’s Community Development Corporation - SPCDC Next Step Workforce Development Program Service Title: Teacher’s Aide...
Next Step Career Development Aide (AmeriCorps) - Full-Time,St. Paul's Community Development Corporation,"Site Name & Location SPCDC Next Step Workforce Development Program 301 Main St. Upper Level-Center City Mall Paterson, NJ 07505 About..."
Boys & Girls Club of Paterson & Passaic - Youth Program Assistant- (AMERICORPS) - Part...,St. Paul's Community Development Corporation,AmeriCorps members assigned at Full Service Community School 4 will assist with the supervision and coordination of after-school and...
"Community Representative/Counselor in Larchmont, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Larchmont, NY. EurAupair is one of the oldest..."
"Community Representative/Counselor (VOLUNTEER) in Mt Vernon, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Mount Vernon, NY EurAupair is one of the..."
"Community Representative/Counselor (VOLUNTEER) in Bronxville, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Bronxville, NY EurAupair is one of the oldest..."
"Community Representative/Counselor in Westchester County, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Westchester County, NY. EurAupair is one of..."
Clerical Support for Busy YMCA HR Office,Metro YMCA of the Oranges,"Join Our HR Team at the Metro YMCA! If you enjoy clerical work and want to use your skills to help your community, you may be a great fit..."
Become a FAF$A Finish Line Volunteer!,United Way Passaic County,Paterson's FAF$A Finish Line Challenge's goal is to increase the number of first generation students who enroll in in post secondary...
Volunteer companions needed for hospice patients,Homeside Hospice,"Homeside Hospice is looking for volunteers to provide companionship to patients in their home or nursing home in Middlesex, Union ,..."
Exciting Volunteer Opportunity for Women in Union County,Junior League of Elizabeth-Plainfield,Interested is making a difference in your community while making diverse and fun new friends? The Junior League of Elizabeth-Plainfield...
Music Therapy Volunteers needed in Union County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide Music Therapy to our patients in assisted living and in nursing homes in Union...
Music Therapy Volunteers needed in Monmouth County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide Music Therapy to our patients in assisted living and in nursing homes in Monmouth...
Eyeglasses Sorting,New Eyes for the Needy,New Eyes for the Needy seeks to empower children and adults in the United States and overseas with the improved vision they need to...
Volunteers and their pets needed for hospice patients,Homeside Hospice,"Homeside Hospice is looking for volunteers to provide animal assisted activities in nursing homes in Bergen, Essex, Hudson, Mercer,..."
Volunteer companions needed for hospice patients in Union County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide companionship to patients in their home or nursing home in the Princeton and...
Enjoy teaching children?,American Red Cross - New Jersey Region,"Learn how to present the hour long Pillowcase Project, a national youth preparedness program, to grades 3-5 during the school day or at..."
Emergency Men's Shelter -- Dinner Preparer & Server,St. Paul's Community Development Corporation,The St. Paul's Community Development Corporation -- Emergency Men's Shelter is in need of individuals or groups interested in PREPARING...
Coaches/Assistant Coaches needed in Garden City Park/New Hyde Park,GIRLS ON THE RUN LONG ISLAND INC,Girls on The Run Long Island is expanding across Long Island and we need your help. No running experience needed! Head Coaches meet two...
Licensed Plumber,Paterson Habitat for Humanity,"In need of a licensed plumber, perhaps retired, to assist in the plumbing work as we construct our houses!"
Construction Volunteer,Paterson Habitat for Humanity,"Volunteers range from students to retirees, skilled trades people to weekend do-it-yourselfers, church and synagogue members to..."
Clothing Manager,JCC of the Greater Five Towns/The Gural JCC,"The S.H.O.P., a social services hub that provides nutritional support, basic necessities, guidance and encouragement to local individuals..."
"Community Representative/Counselor in Yonkers, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Yonkers, NY. EurAupair is one of the oldest..."
Join The Viscardi Center Mentoring Initiative,THE VISCARDI CENTER INC,The Viscardi Center Mentoring Initiative (VCMI) is a new mentorship program for at-risk youth with disabilities. The goal of the...
Be a hospice volunteer in Union County,Compassionate Care Hospice,"Be a Hospice Volunteer! Hospice Volunteers are needed for supportive visits to patients, offering emotional support and companionship...."
Wanted: College Students as Volunteer Mentors for Youth with Disabilities,THE VISCARDI CENTER INC,"If you’re looking to make a lasting impact on a deserving youth, consider becoming a Viscardi Mentor today! By creating a..."
